"CQ_ID","Material","Relation_path","Target_entities","Record_ID","Evidence_ID"
"CQ14","Magnetic-nanoparticle-coated fibroblast/ADSC constructs","MaterialPlatform -[TARGETS]-> TargetCell: Fibroblasts/keratinocytes/skin cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Fibroblasts/keratinocytes/skin cells} | ValidationStage={Human-derived}","FS0535","EV001324; EV001816"
"CQ14","ZIF-8/resveratrol nanoformulation","MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells; Macrophages/innate immune cells; Mesenchymal stem/stromal cells; Osteoblasts/osteocytes/osteoclasts; Senescent cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Endothelial/vascular cells; Macrophages/innate immune cells; Mesenchymal stem/stromal cells; Osteoblasts/osteocytes/osteoclasts; Senescent cells} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Human-derived}","FS0538","EV001333; EV001334; EV001335; EV001336; EV001337; EV001338; EV001341"
"CQ14","p16INK4a-siRNA nanoparticles","MaterialPlatform -[TARGETS]-> TargetCell: Chondrocytes/cartilage progenitors | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Chondrocytes/cartilage progenitors} | ValidationStage={Human-derived}","FS0552","EV001356; EV001893"
"CQ14","Microcarrier–bioreactor culture system","MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Mesenchymal stem/stromal cells} | ValidationStage={Human-derived}","FS0595","EV001380; EV001822"
"CQ14","miR-200/young-ECM bioscaffold","MaterialPlatform -[TARGETS]-> TargetCell: Fibroblasts/keratinocytes/skin cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Fibroblasts/keratinocytes/skin cells} | ValidationStage={Human-derived}","FS0761","EV001516; EV001833"
"CQ14","V156K-rapa-rHDL nanoparticles","MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Endothelial/vascular cells} | ValidationStage={Human-derived}","FS0795","EV001541; EV001543"
"CQ14","Cell-deposited extracellular matrix","MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Stemness/proliferation/differentiation restoration | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Mesenchymal stem/stromal cells} | RegenerativeEndpoint={Stemness/proliferation/differentiation restoration} | ValidationStage={Human-derived}","FS0797","EV001550; EV001551; EV001835"
"CQ14","Human-chondrocyte/polymer-scaffold tissue-engineered construct","MaterialPlatform -[TARGETS]-> TargetCell: Chondrocytes/cartilage progenitors | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Chondrocytes/cartilage progenitors} | ValidationStage={Human-derived}","FS0809","EV001554; EV001901"
"CQ14","Resveratrol-doped polyurethane–polylactide material","MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Mesenchymal stem/stromal cells} | ValidationStage={Human-derived}","FS0842","EV001594; EV001902"
"CQ14","Dual-drug-encapsulated liposomal nanoparticles","MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells; Senescent cells | MaterialPlatform -[MODULATES]-> Mechanism: NF-κB/SASP/inflammatory signaling | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Mesenchymal stem/stromal cells; Senescent cells} | Mechanism={NF-κB/SASP/inflammatory signaling} | ValidationStage={Human-derived}","FS0912","EV001628; EV001629; EV001630; EV001632"
"CQ14","hTERT mRNA lipid nanoparticles","MaterialPlatform -[TARGETS]-> TargetCell: Fibroblasts/keratinocytes/skin cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Fibroblasts/keratinocytes/skin cells} | ValidationStage={Human-derived}","FS0927","EV001649; EV001651"
"CQ14","Molybdenum disulfide nanoparticles","MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Endothelial/vascular cells} | ValidationStage={Human-derived}","FS0932","EV001661; EV001905"
"CQ14","SRT1720-loaded calcium-phosphate/magnesium-phosphate nanocarriers","MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells | MaterialPlatform -[MODULATES]-> Mechanism: Angiogenic/HIF–VEGF signaling | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Endothelial/vascular cells} | Mechanism={Angiogenic/HIF–VEGF signaling} | ValidationStage={Human-derived}","FS1020","EV001678; EV001679; EV001681"
"CQ14","Hairyvein-agrimony-nanovesicle-loaded microneedles","MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells; Fibroblasts/keratinocytes/skin cells; Macrophages/innate immune cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Endothelial/vascular cells; Fibroblasts/keratinocytes/skin cells; Macrophages/innate immune cells} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Human-derived}","FS1040","EV001686; EV001688; EV001689; EV001690; EV001693"
"CQ14","EMHS HxMoO3-loaded bone-targeting lipid nanoparticles","MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells; Mesenchymal stem/stromal cells | MaterialPlatform -[MODULATES]-> Mechanism: Mitochondrial homeostasis/mitophagy | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Human-derived","TargetCell={Endothelial/vascular cells; Mesenchymal stem/stromal cells} | Mechanism={Mitochondrial homeostasis/mitophagy} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Human-derived}","FS1052","EV001698; EV001699; EV001700; EV001701; EV001705"
"CQ15","MRRH@UB multilayer ROS-responsive hydrogel","MaterialPlatform -[USES]-> DesignMode: ROS-cleavable multilayer drug-delivery hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: HA/PLL-Glu/TPA middle layer loaded with urolithin B; Inner PLL-Glu/TPA phenylboronate network | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: outer PLL/acrylamide/LAP photocuring at 405 nm; TPA and PLL-Glu synthesis | MaterialPlatform -[RESPONDS_TO]-> Stimulus: ROS | MaterialPlatform -[TARGETS]-> TargetCell: Vascular endothelial cells (HUVECs) | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Diabetic wound closure, angiogenesis, collagen deposition and skin regeneration | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={ROS-cleavable multilayer drug-delivery hydrogel} | MaterialComposition={HA/PLL-Glu/TPA middle layer loaded with urolithin B; Inner PLL-Glu/TPA phenylboronate network} | FabricationStrategy={outer PLL/acrylamide/LAP photocuring at 405 nm; TPA and PLL-Glu synthesis} | Stimulus={ROS} | TargetCell={Vascular endothelial cells (HUVECs)} | RegenerativeEndpoint={Diabetic wound closure, angiogenesis, collagen deposition and skin regeneration} | ValidationStage={Cell; Small Animal}","FS0009","EV000016; EV000017; EV000018; EV000019; EV000020; EV000021; EV000022; EV000023; EV000024; EV001715"
"CQ15","MPN/BMP@HA hydrogel","MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Mn2+-6-hydroxykaempferol MPN nanoparticles; Schiff-base HA-ADH/HA-ALD hydrogel | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: BMP-2 electrostatic adsorption; HA-ADH and HA-ALD synthesis | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Acidic pH | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: BMP-2 | MaterialPlatform -[RELEASES]-> TherapeuticCargo: BMP-2 | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","MaterialComposition={Mn2+-6-hydroxykaempferol MPN nanoparticles; Schiff-base HA-ADH/HA-ALD hydrogel} | FabricationStrategy={BMP-2 electrostatic adsorption; HA-ADH and HA-ALD synthesis} | Stimulus={Acidic pH} | TherapeuticCargo={BMP-2} | TherapeuticCargo={BMP-2} | ValidationStage={Cell; Small Animal}","FS0020","EV000037; EV000038; EV000039; EV000040; EV000041; EV000042; EV000043; EV000044; EV001719"
"CQ15","MSOH hydrogel","MaterialPlatform -[USES]-> DesignMode: Biomimetic ECM/cell construct; Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: PLGA microspheres containing miR-24 mimics; stem-cell organoids | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Self-assembly | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: SMSCs | MaterialPlatform -[TARGETS]-> TargetCell: Chondrocytes/cartilage progenitors | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Organoid/chip; Small Animal","DesignMode={Biomimetic ECM/cell construct; Hydrogel} | MaterialComposition={PLGA microspheres containing miR-24 mimics; stem-cell organoids} | FabricationStrategy={Self-assembly} | TherapeuticCargo={SMSCs} | TargetCell={Chondrocytes/cartilage progenitors} | ValidationStage={Cell; Organoid/chip; Small Animal}","FS0022","EV000048; EV000049; EV000050; EV000051; EV000052; EV000053; EV000054; EV000055; EV000056; EV000057"
"CQ15","MM@MS@ABT macrophage-membrane-coated magnetic nanospheres","MaterialPlatform -[USES]-> DesignMode: Nanoparticle/nanoplatform | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: ABT-263; Fe3O4 nanoparticles; macrophage membrane; PLGA | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Surface coating | MaterialPlatform -[TARGETS]-> TargetCell: Macrophages/innate immune cells | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Human-derived; Small Animal","DesignMode={Nanoparticle/nanoplatform} | MaterialComposition={ABT-263; Fe3O4 nanoparticles; macrophage membrane; PLGA} | FabricationStrategy={Surface coating} | TargetCell={Macrophages/innate immune cells} | ValidationStage={Cell; Human-derived; Small Animal}","FS0033","EV000064; EV000065; EV000066; EV000067; EV000068; EV000069; EV000070; EV000071; EV000073; EV000074"
"CQ15","CCM@CS-HG hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: C60(OH)n-based nanoparticles co-encapsulating Car; Carboxymethyl chitosan (CMCS); Oxidized sodium alginate (OSA) | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Schiff-base/hydrazone crosslinking | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Glucose; ROS | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: Car and MTP-131 | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Car and MTP-131 | MaterialPlatform -[TARGETS]-> TargetCell: Fibroblasts/keratinocytes/skin cells | MaterialPlatform -[MODULATES]-> Mechanism: ROS/oxidative-stress control | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Wound healing/skin regeneration | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={C60(OH)n-based nanoparticles co-encapsulating Car; Carboxymethyl chitosan (CMCS); Oxidized sodium alginate (OSA)} | FabricationStrategy={Schiff-base/hydrazone crosslinking} | Stimulus={Glucose; ROS} | TherapeuticCargo={Car and MTP-131} | TherapeuticCargo={Car and MTP-131} | TargetCell={Fibroblasts/keratinocytes/skin cells} | Mechanism={ROS/oxidative-stress control} | RegenerativeEndpoint={Wound healing/skin regeneration} | ValidationStage={Cell; Small Animal}","FS0036","EV000078; EV000079; EV000080; EV000081; EV000082; EV000083; EV000084; EV000085; EV000086; EV000087; EV000088; EV000089; EV000090; EV001722"
"CQ15","PAA–EDA-grafted porous PEEK scaffold","MaterialPlatform -[USES]-> DesignMode: Scaffold | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: poly(acrylic acid) (PAA) | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: FDM 3D printing | MaterialPlatform -[TARGETS]-> TargetCell: Mesenchymal stem/stromal cells | MaterialPlatform -[MODULATES]-> Mechanism: βPIX–ITGB1–RAC1–NOX1 signaling | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Scaffold} | MaterialComposition={poly(acrylic acid) (PAA)} | FabricationStrategy={FDM 3D printing} | TargetCell={Mesenchymal stem/stromal cells} | Mechanism={βPIX–ITGB1–RAC1–NOX1 signaling} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Cell; Small Animal}","FS0043","EV000106; EV000107; EV000108; EV000109; EV000110; EV000111; EV000112; EV001727"
"CQ15","Lubricated hydrogel with STING-inhibiting EXOs","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: CAP-EXO-si-STING; HA-SH; HABP-PEG-COLBP peptide; HBPD | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Click-chemistry crosslinking; RAFT polymerization | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: EXO-si-STING | MaterialPlatform -[RELEASES]-> TherapeuticCargo: EXO-si-STING | MaterialPlatform -[TARGETS]-> TargetCell: Chondrocytes/cartilage progenitors; Mesenchymal stem/stromal cells | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Cartilage regeneration/chondroprotection | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={CAP-EXO-si-STING; HA-SH; HABP-PEG-COLBP peptide; HBPD} | FabricationStrategy={Click-chemistry crosslinking; RAFT polymerization} | TherapeuticCargo={EXO-si-STING} | TherapeuticCargo={EXO-si-STING} | TargetCell={Chondrocytes/cartilage progenitors; Mesenchymal stem/stromal cells} | RegenerativeEndpoint={Cartilage regeneration/chondroprotection} | ValidationStage={Cell; Small Animal}","FS0044","EV000113; EV000114; EV000115; EV000116; EV000117; EV000118; EV000119; EV000120; EV000121; EV000122; EV000123; EV000124; EV000125; EV000126"
"CQ15","Polyphenol-armored miR-140-5p nanogene-loaded bioadhesive hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: polyphenol-armored nanoparticle carrier | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Self-assembly; Surface coating | MaterialPlatform -[RESPONDS_TO]-> Stimulus: Mechanical force | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: miR-140-5p | MaterialPlatform -[TARGETS]-> TargetCell: Chondrocytes/cartilage progenitors | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Ex vivo; Small Animal","DesignMode={Hydrogel} | MaterialComposition={polyphenol-armored nanoparticle carrier} | FabricationStrategy={Self-assembly; Surface coating} | Stimulus={Mechanical force} | TherapeuticCargo={miR-140-5p} | TargetCell={Chondrocytes/cartilage progenitors} | ValidationStage={Cell; Ex vivo; Small Animal}","FS0056","EV000139; EV000140; EV000141; EV000142; EV000143; EV000144; EV000145; EV000146; EV001730; EV001731"
"CQ15","MCTM metformin-loaded CMCS/tannic-acid/manganese hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Carboxymethyl chitosan; manganese; metformin; tannic acid | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: metformin | MaterialPlatform -[RELEASES]-> TherapeuticCargo: metformin | MaterialPlatform -[MODULATES]-> Mechanism: ROS/oxidative-stress control | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={Carboxymethyl chitosan; manganese; metformin; tannic acid} | TherapeuticCargo={metformin} | TherapeuticCargo={metformin} | Mechanism={ROS/oxidative-stress control} | ValidationStage={Cell; Small Animal}","FS0080","EV000184; EV000185; EV000186; EV000187; EV000188; EV000189; EV000190; EV000191; EV000192; EV001737"
"CQ15","3D-printed PCL/nHA/SA/COL loaded with M2 macrophage-derived exosomes","MaterialPlatform -[USES]-> DesignMode: Hydrogel; Scaffold | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: 3D printing/bioprinting | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: Exosomes | MaterialPlatform -[RELEASES]-> TherapeuticCargo: Exosomes | MaterialPlatform -[TARGETS]-> TargetCell: Macrophages/innate immune cells; Mesenchymal stem/stromal cells | MaterialPlatform -[MODULATES]-> Mechanism: Paracrine/EV-mediated signaling | MaterialPlatform -[PROMOTES]-> RegenerativeEndpoint: Bone regeneration/osteogenesis | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel; Scaffold} | FabricationStrategy={3D printing/bioprinting} | TherapeuticCargo={Exosomes} | TherapeuticCargo={Exosomes} | TargetCell={Macrophages/innate immune cells; Mesenchymal stem/stromal cells} | Mechanism={Paracrine/EV-mediated signaling} | RegenerativeEndpoint={Bone regeneration/osteogenesis} | ValidationStage={Cell; Small Animal}","FS0082","EV000198; EV000199; EV000200; EV000201; EV000202; EV000203; EV000204; EV000205; EV000206; EV000207; EV000208"
"CQ15","TSH-Q quercetin-loaded temperature-sensitive hydrogel","MaterialPlatform -[USES]-> DesignMode: Hydrogel | MaterialPlatform -[COMPOSED_OF]-> MaterialComposition: Quercetin; temperature-sensitive hydrogel | MaterialPlatform -[FABRICATED_BY]-> FabricationStrategy: Quercetin loading into a temperature-sensitive hydrogel at 4 °C | MaterialPlatform -[DELIVERS]-> TherapeuticCargo: quercetin | MaterialPlatform -[RELEASES]-> TherapeuticCargo: quercetin | MaterialPlatform -[TARGETS]-> TargetCell: Endothelial/vascular cells; Mesenchymal stem/stromal cells; Osteoblasts/osteocytes/osteoclasts | MaterialPlatform -[MODULATES]-> Mechanism: p16/p21/p53–Rb cell-cycle arrest | MaterialPlatform -[VALIDATED_AT]-> ValidationStage: Cell; Small Animal","DesignMode={Hydrogel} | MaterialComposition={Quercetin; temperature-sensitive hydrogel} | FabricationStrategy={Quercetin loading into a temperature-sensitive hydrogel at 4 °C} | TherapeuticCargo={quercetin} | TherapeuticCargo={quercetin} | TargetCell={Endothelial/vascular cells; Mesenchymal stem/stromal cells; Osteoblasts/osteocytes/osteoclasts} | Mechanism={p16/p21/p53–Rb cell-cycle arrest} | ValidationStage={Cell; Small Animal}","FS0090","EV000213; EV000214; EV000215; EV000216; EV000217; EV000218; EV000219; EV000220; EV000221; EV000222; EV000223; EV000224"
